Ticker / Index,Name,Date,Value,Change,ISIN
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2016,728;08,34;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.08.2016,728;31,34;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.08.2016,727;05,34;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.08.2016,725;62,34;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2016,728;19,34;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2016,726;92,34;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.09.2016,728;03,34;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.09.2016,727;24,34;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.09.2016,730;12,35;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2016,731;67,35;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2016,730;71,35;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.09.2016,728;73,35;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.09.2016,729;98,35;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.09.2016,727;55,34;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2016,730;09,35;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2016,726;02,34;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.09.2016,726;58,34;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.09.2016,725;02,34;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.09.2016,725;8,34;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2016,730;24,35;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2016,729;49,35;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.09.2016,731;67,35;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.09.2016,731;69,35;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.09.2016,728;17,34;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2016,728;31,34;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.09.2016,732;09,35;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.09.2016,735;69,36;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.09.2016,734;28,36;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.10.2016,735;15,36;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.10.2016,737;25,36;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.10.2016,737;4,36;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.10.2016,738;41,36;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.10.2016,737;73,36;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.10.2016,738;06,36;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.10.2016,739;74,37;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.10.2016,741;75,37;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.10.2016,741;03,37;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.10.2016,742;18,37;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.10.2016,745;29,38;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.10.2016,745;18,38;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.10.2016,747;96,38;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.10.2016,749;86,38;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.10.2016,751;78,39;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.10.2016,749;32,38;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.10.2016,753;15,39;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.10.2016,752;99,39;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.10.2016,756;58,40;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.10.2016,760;45,40;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.10.2016,762;19,41;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.11.2016,758;96,40;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.11.2016,756;2,40;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.11.2016,752;01,39;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.11.2016,749;6,38;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.11.2016,750;47,39;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.11.2016,751;01,39;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.11.2016,746;11,38;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.11.2016,753;32,39;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.11.2016,759;05,40;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.11.2016,759;98,40;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.11.2016,759;18,40;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.11.2016,759;1,40;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.11.2016,761;36,41;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.11.2016,764;64,41;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.11.2016,764;68,41;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.11.2016,762;8,41;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.11.2016,763;12,41;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.11.2016,762;54,41;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.11.2016,766;2,41;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.11.2016,768;01,42;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.11.2016,773;36,43;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.11.2016,772;8,43;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.12.2016,775;62,43;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.12.2016,775;88,43;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.12.2016,776;29,43;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.12.2016,774;02,43;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.12.2016,774;16,43;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.12.2016,776;2,43;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.12.2016,775;65,43;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.12.2016,774;21,43;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.12.2016,771;29,42;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.12.2016,771,42;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.12.2016,771;21,42;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.12.2016,774;08,43;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.12.2016,775;21,43;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.12.2016,776;88,43;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.12.2016,784;39,45;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.12.2016,783;67,45;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.12.2016,784;98,45;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.12.2016,785;65,45;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.12.2016,785;01,45;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.12.2016,787;05,45;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.12.2016,788;17,46;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.01.2017,793;23,46;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.01.2017,793;42,47;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.01.2017,795;01,47;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.01.2017,796;83,47;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.01.2017,803;25,48;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.01.2017,799;58,48;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.01.2017,791;18,46;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.01.2017,796;14,47;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.01.2017,796;64,47;61,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.01.2017,798;26,47;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.01.2017,798;95,48;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.01.2017,799;33,48;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.01.2017,796,47;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.01.2017,799;69,48;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.01.2017,800;21,48;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.01.2017,802;03,48;61,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.01.2017,801;12,48;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.01.2017,802;08,48;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.01.2017,803;31,48;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.01.2017,803;83,48;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.01.2017,805;45,49;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.01.2017,804;88,49;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.02.2017,803;56,48;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.02.2017,806;62,49;46,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.02.2017,807;61,49;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.02.2017,810;94,50;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.02.2017,809;68,50;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.02.2017,808;27,49;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.02.2017,809;13,49;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.02.2017,806;25,49;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.02.2017,810;68,50;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.02.2017,811;44,50;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.02.2017,814;1,50;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.02.2017,815;07,51;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.02.2017,814;8,50;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.02.2017,814;43,50;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.02.2017,810;57,50;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.02.2017,812;82,50;61,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.02.2017,812;96,50;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.02.2017,812;94,50;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.02.2017,808;42,49;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.02.2017,807;59,49;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.03.2017,810;69,50;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.03.2017,813;37,50;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.03.2017,814;65,50;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.03.2017,815;39,51;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.03.2017,817;57,51;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.03.2017,817;57,51;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.03.2017,815;31,51;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.03.2017,816;16,51;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.03.2017,817;88,51;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.03.2017,815;8,51;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.03.2017,818;29,51;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.03.2017,820;14,51;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.03.2017,821;81,52;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.03.2017,821;42,52;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.03.2017,824;26,52;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.03.2017,820;41,52;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.03.2017,820;93,52;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.03.2017,825;31,52;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.03.2017,823;48,52;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.03.2017,822;46,52;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.03.2017,822;33,52;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.03.2017,820;39,52;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.03.2017,822;47,52;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.04.2017,823;05,52;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.04.2017,820;4,52;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.04.2017,816;48,51;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.04.2017,820;46,52;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.04.2017,819;91,51;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.04.2017,820;97,52;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.04.2017,822;11,52;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.04.2017,825;89,53;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.04.2017,827;14,53;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.04.2017,828;93,53;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.04.2017,830;59,53;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.04.2017,829;99,53;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.04.2017,831;86,54;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.04.2017,833;14,54;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.04.2017,834;15,54;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.04.2017,839;14,55;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.04.2017,838;37,55;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.04.2017,839;32,55;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.05.2017,841,55;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.05.2017,839;63,55;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.05.2017,840;82,55;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.05.2017,841;75,55;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.05.2017,847;95,57;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.05.2017,848;36,57;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.05.2017,850;02,57;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.05.2017,848;66,57;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.05.2017,847;68,57;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.05.2017,841;65,55;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.05.2017,838;55,55;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.05.2017,836;24,54;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.05.2017,833;5,54;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.05.2017,835;7,54;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.05.2017,836;81,55;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.05.2017,838;71,55;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.05.2017,840;66,55;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.05.2017,841;52,55;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.05.2017,839;64,55;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.05.2017,842;8,56;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.05.2017,844;87,56;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.06.2017,848;53,57;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.06.2017,848;98,57;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.06.2017,847;89,57;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.06.2017,848;84,57;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.06.2017,848;97,57;3,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.06.2017,850;87,57;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.06.2017,853;49,58;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.06.2017,851;97,57;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.06.2017,853;55,58;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.06.2017,851;74,57;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.06.2017,857;91,58;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.06.2017,859;86,59;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.06.2017,859;03,59;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.06.2017,860;36,59;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.06.2017,863;39,59;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.06.2017,862;31,59;78,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.06.2017,861;02,59;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.06.2017,862;89,59;88,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.06.2017,868;26,60;88,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.06.2017,867;88,60;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.06.2017,868;82,60;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.06.2017,868;84,60;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.07.2017,872;35,61;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.07.2017,877;83,62;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.07.2017,879;63,62;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.07.2017,881;16,63;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.07.2017,889;16,64;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.07.2017,886;3,64;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.07.2017,891;09,65;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.07.2017,901;13,66;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.07.2017,903;28,67;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.07.2017,906;6,67;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.07.2017,906;22,67;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.07.2017,911;79,68;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.07.2017,912;64,69;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.07.2017,924;08,71;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.07.2017,926;57,71;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.07.2017,930;54,72;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.07.2017,933;27,72;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.07.2017,928;54,72;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.07.2017,935;93,73;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.07.2017,940;82,74;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.07.2017,935;2,73;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.08.2017,939;31,74;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.08.2017,934;17,73;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.08.2017,936;99,73;61,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.08.2017,943;48,74;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.08.2017,944;19,74;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.08.2017,950;42,76;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.08.2017,954;19,76;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.08.2017,960;28,77;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.08.2017,956;08,77;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.08.2017,958;17,77;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.08.2017,954;18,76;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.08.2017,958;99,77;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.08.2017,965;89,78;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.08.2017,964;64,78;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.08.2017,965;43,78;88,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.08.2017,966;36,79;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.08.2017,971;73,80;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2017,975;52,80;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.08.2017,975;68,80;78,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.08.2017,974;27,80;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.08.2017,973;62,80;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2017,972;44,80;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2017,971;21,79;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.09.2017,970;39,79;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.09.2017,962;55,78;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.09.2017,966;44,79;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2017,960;18,77;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2017,961;49,78;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.09.2017,959;85,77;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.09.2017,961;53,78;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.09.2017,958;6,77;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2017,955;87,77;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2017,950;3,76;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.09.2017,949;74,75;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.09.2017,949;98,76;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.09.2017,949;18,75;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2017,945;73,75;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2017,948;13,75;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.09.2017,947;69,75;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.09.2017,943;76,74;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.09.2017,940;78,74;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2017,934;29,73;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.09.2017,936;76,73;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.09.2017,939;54,74;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.10.2017,934;8,73;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.10.2017,937;21,73;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.10.2017,939;23,74;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.10.2017,936;41,73;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.10.2017,937;37,73;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.10.2017,938;92,73;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.10.2017,939;14,74;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.10.2017,938;59,73;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.10.2017,942;97,74;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.10.2017,950;77,76;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.10.2017,946;48,75;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.10.2017,949;26,75;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.10.2017,952;94,76;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.10.2017,949;34,75;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.10.2017,945;7,75;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.10.2017,949;76,75;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.10.2017,951;08,76;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.10.2017,951;65,76;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.10.2017,953;3,76;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.10.2017,954;68,76;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.10.2017,946;6,75;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.10.2017,949;04,75;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.11.2017,950;43,76;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.11.2017,954;84,76;92,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.11.2017,954;45,76;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.11.2017,953;97,76;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.11.2017,952;29,76;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.11.2017,954;19,76;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.11.2017,957;99,77;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.11.2017,954;44,76;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.11.2017,956;59,77;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.11.2017,955;36,77;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.11.2017,953;48,76;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.11.2017,952;45,76;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.11.2017,953;13,76;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.11.2017,951;66,76;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.11.2017,953;97,76;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.11.2017,955;12,76;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.11.2017,951;97,76;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.11.2017,955;25,77,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.11.2017,956;2,77;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.11.2017,951;9,76;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.11.2017,950;35,76;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.11.2017,956;57,77;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.12.2017,957;25,77;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.12.2017,950;18,76;06,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.12.2017,949;53,75;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.12.2017,949;13,75;86,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.12.2017,949;34,75;9,
